@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
7235,'2018/02/09 22:51:32:091',47,573.664001,381.391327,47.958576,570.839172,383.673401,45.52272,559.58844,388.666595,44.19183,534.65802,385.939178,42.534531,512.103699,376.711243,42.201347,1
7236,'2018/02/09 22:51:32:141',47,560.737366,381.938538,47.874657,559.252197,384.182556,45.489319,548.610046,389.122284,44.199608,523.923279,386.422424,42.4851,501.307495,377.198395,42.246239,1
7237,'2018/02/09 22:51:32:192',47,547.714111,382.79422,47.499638,545.616394,384.634979,45.17421,534.850769,389.257416,43.94482,510.386627,385.974487,42.216805,488.392822,376.356537,42.025764,1
7238,'2018/02/09 22:51:32:241',47,533.508789,385.137665,47.243546,531.732727,386.662018,45.011707,520.93396,391.334473,43.919052,496.431641,387.979156,42.133965,474.527863,378.221466,41.869465,1
7239,'2018/02/09 22:51:32:291',47,521.133545,387.493866,46.620655,520.10553,388.649109,44.532055,509.61908,393.394196,43.494183,485.083069,390.203125,41.519501,462.540802,380.786316,41.280136,1
7240,'2018/02/09 22:51:32:340',47,507.68158,390.602997,45.737755,509.372955,391.08667,43.817116,499.805023,395.99884,42.758797,475.585632,393.510406,40.471104,451.777954,385.052704,39.975166,1
7241,'2018/02/09 22:51:32:390',47,495.188934,391.801636,45.756138,497.590881,392.080322,43.547432,487.737732,397.086914,42.613831,463.143097,395.259369,40.450195,438.809845,387.239807,39.713196,1
7242,'2018/02/09 22:51:32:439',47,483.638245,390.5513,45.614979,484.218475,391.726318,43.195969,473.550934,396.837524,42.466911,448.374512,395.431427,40.373306,424.00946,387.75946,39.332825,1
7243,'2018/02/09 22:51:32:490',47,473.757813,389.559692,45.225399,472.816895,390.490112,42.854019,461.215454,395.611053,42.143768,436.150177,394.329468,39.856201,411.624664,386.569305,38.89397,1
7244,'2018/02/09 22:51:32:541',47,463.786285,389.199188,44.741001,459.803467,389.415344,42.536911,447.076538,394.60321,41.823322,421.687622,393.475739,39.267601,396.847931,385.698853,38.523689,1
7245,'2018/02/09 22:51:32:590',47,450.673462,389.845856,44.35054,446.450409,389.566498,42.288361,433.299072,394.836853,41.496399,407.986786,393.69339,38.786835,382.856079,386.097168,38.165646,1
7246,'2018/02/09 22:51:32:640',47,438.278564,389.956696,44.168758,433.871552,389.499481,42.139442,420.628021,394.914276,41.321205,395.334778,394.030182,38.547928,369.81601,386.72998,37.986084,1
7247,'2018/02/09 22:51:32:691',47,425.524414,390.288452,44.146999,420.997528,389.759857,42.122665,407.430267,395.160492,41.295494,382.180298,394.327637,38.46003,356.642792,387.019257,37.951374,1
7248,'2018/02/09 22:51:32:740',47,412.393829,390.532227,44.172249,407.414642,390.070313,42.178249,393.528046,395.554749,41.391537,367.846863,394.98938,38.547935,342.093719,387.815704,38.145088,1
7249,'2018/02/09 22:51:32:790',47,396.425385,391.192078,44.372032,391.38385,390.763916,42.397827,377.180389,396.23468,41.639084,351.402313,395.890594,38.819084,325.852478,388.639343,38.482727,1
7250,'2018/02/09 22:51:32:841',47,383.367401,391.564728,44.588299,378.974854,391.230499,42.599876,364.686554,396.752258,41.891869,338.739746,396.906158,39.267086,313.238892,389.731354,38.961163,1
7251,'2018/02/09 22:51:32:891',47,368.646606,391.894409,45.069714,365.548492,392.652069,42.902523,351.049194,398.144653,42.244499,324.989258,398.553925,39.866417,299.875854,391.174377,39.502262,1
7252,'2018/02/09 22:51:32:940',47,356.890137,390.944458,45.714306,355.243713,393.079102,43.366207,340.808136,398.683533,42.750759,314.637238,399.460388,40.484184,289.527405,392.16864,40.098289,1
7253,'2018/02/09 22:51:32:990',47,342.394714,390.783295,46.347969,342.162903,393.699829,43.834232,327.997192,399.526794,43.213451,301.533325,400.435211,41.196274,276.468445,393.458008,40.66106,1
7254,'2018/02/09 22:51:33:040',47,328.842682,390.723419,46.963051,330.989838,394.512024,44.288544,316.812836,400.342651,43.69875,290.043488,401.119019,41.847992,265.094727,394.125885,41.234913,1
7255,'2018/02/09 22:51:33:091',47,314.137024,391.355469,47.473366,317.603851,396.207825,44.642014,303.019287,401.803467,44.193382,275.461853,402.059906,42.605587,250.824326,394.875122,41.881554,1
7256,'2018/02/09 22:51:33:140',47,304.027039,390.729645,48.159309,304.904907,397.772827,45.120636,289.524231,403.082428,44.816032,261.564392,402.92099,43.236248,237.074356,395.335724,42.508522,1
7257,'2018/02/09 22:51:33:191',47,293.692383,389.878815,48.926659,291.424927,398.508606,45.897034,275.092346,403.733582,45.586418,246.686111,403.267914,44.089851,222.358093,395.524384,43.243214,1
7258,'2018/02/09 22:51:33:241',47,289.075195,390.224945,49.185528,283.024109,399.366608,45.998863,266.384888,404.624878,45.671379,237.343185,403.972656,44.486282,212.303375,396.209839,43.714176,1
7259,'2018/02/09 22:51:33:291',47,288.256592,385.992554,49.557743,271.414581,397.633057,46.492687,254.123276,402.605621,46.368786,224.704498,401.558655,45.170204,199.541901,393.420441,44.500706,1
7260,'2018/02/09 22:51:33:343',47,289.715546,383.74115,49.576576,267.479187,396.769409,46.824768,249.602768,401.657043,46.900711,219.9841,400.831482,45.454868,194.540268,392.789917,44.638187,1
7261,'2018/02/09 22:51:33:390',47,301.566681,378.684326,49.446274,265.636047,394.531616,47.715588,246.915283,399.606384,47.787579,216.652161,399.052917,46.484455,190.475494,391.132813,45.78603,1
7262,'2018/02/09 22:51:33:441',47,302.809753,377.603607,49.480968,263.962128,394.025024,47.944668,245.097702,399.078613,47.984119,214.754654,398.439697,46.71981,188.62059,390.519287,46.06813,1
7263,'2018/02/09 22:51:33:491',47,303.497955,377.128387,49.528511,263.450439,393.998444,47.965958,244.566071,399.131927,47.801987,214.409073,398.401184,46.623932,188.369614,390.497986,46.107613,1
7264,'2018/02/09 22:51:33:541',47,306.043762,378.664734,49.577496,264.859558,395.589203,47.657013,246.532776,400.699951,47.412678,216.567245,399.796021,46.33511,190.702194,391.817627,46.11655,1
7265,'2018/02/09 22:51:33:591',47,307.732666,379.562256,49.52478,265.612122,396.417755,47.263329,247.70108,401.506226,46.884441,218.13739,400.413025,45.878407,192.689331,392.291718,45.883026,1
7266,'2018/02/09 22:51:33:641',47,307.722931,380.732208,49.719955,267.097839,396.554352,47.212151,249.395844,401.42749,46.751785,220.209167,399.971252,45.821533,195.581009,391.564362,45.956802,1
7267,'2018/02/09 22:51:33:691',47,310.766418,381.900818,49.756229,271.276184,397.605438,46.778759,254.440018,402.541779,46.336117,225.396011,401.288574,45.461914,200.891296,393.196686,45.6833,1
7268,'2018/02/09 22:51:33:741',47,311.176697,381.589172,49.836758,271.929596,397.329834,46.58456,255.575821,402.271484,46.168098,226.742661,401.060883,45.212143,202.427887,393.009888,45.369007,1
7269,'2018/02/09 22:51:33:792',47,312.277893,381.304382,49.816311,272.748596,396.973907,46.444702,256.558167,401.927795,46.001259,227.869431,400.723663,45.066216,203.637665,392.682587,45.248909,1
7270,'2018/02/09 22:51:33:841',47,313.176697,380.996704,49.885784,272.738037,396.733826,46.430447,256.619934,401.699646,45.903656,228.137115,400.489746,45.018188,203.96875,392.451172,45.211014,1
7271,'2018/02/09 22:51:33:891',47,313.470093,380.84082,49.941536,272.677948,396.535553,46.298325,256.809875,401.50769,45.740627,228.562683,400.305847,44.933071,204.516678,392.261566,45.155827,1
7272,'2018/02/09 22:51:33:941',47,314.114685,380.966003,49.887127,273.333435,396.427063,46.159622,257.594238,401.419434,45.607655,229.441879,400.24115,44.772148,205.481201,392.200684,45.03672,1
7273,'2018/02/09 22:51:38:757',48,421.407959,354.365295,42.40004,305.670746,390.477966,44.354233,287.443604,395.032806,43.822712,258.463501,393.585327,42.394775,232.385117,386.188354,41.654808,11
7274,'2018/02/09 22:51:38:808',48,420.911926,354.396851,42.398228,304.920166,390.384491,44.304077,286.837921,394.927795,43.801315,257.939301,393.442139,42.352119,231.987671,385.997375,41.629276,11
7275,'2018/02/09 22:51:38:859',48,420.140137,354.312256,42.398106,304.114014,390.339294,44.24897,286.187317,394.875793,43.706741,257.325439,393.38382,42.291172,231.46994,385.916443,41.582844,11
7276,'2018/02/09 22:51:38:907',48,419.692139,354.327087,42.401939,303.55069,390.289185,44.213669,285.714417,394.813599,43.677177,256.865997,393.319763,42.279552,231.079605,385.832153,41.566536,11
7277,'2018/02/09 22:51:38:959',48,419.04541,354.33197,42.421684,302.904022,390.296783,44.205837,285.115662,394.828552,43.676941,256.287659,393.339813,42.273945,230.520172,385.852325,41.560253,11
7278,'2018/02/09 22:51:39:008',48,418.311127,354.404968,42.439045,302.193665,390.350067,44.203121,284.436646,394.885071,43.674183,255.618652,393.3974,42.271107,229.839417,385.915039,41.566582,11
7279,'2018/02/09 22:51:39:057',48,417.914703,354.394836,42.496819,301.676636,390.295349,44.21302,283.965576,394.825043,43.683609,255.199646,393.31958,42.263157,229.438171,385.829102,41.568394,11
7280,'2018/02/09 22:51:39:107',48,417.726288,354.359741,42.522175,301.437073,390.263153,44.203819,283.767944,394.792114,43.677521,255.035172,393.282532,42.247116,229.329391,385.77597,41.546471,11
7281,'2018/02/09 22:51:39:157',48,417.425049,354.2677,42.538746,301.095367,390.208191,44.198833,283.465363,394.738037,43.68013,254.750107,393.23407,42.245472,229.050583,385.727295,41.546806,11
7282,'2018/02/09 22:51:39:208',48,417.03656,354.174255,42.535107,300.712463,390.121155,44.203106,283.112671,394.658325,43.675644,254.423157,393.15506,42.236553,228.724915,385.6427,41.555439,11
7283,'2018/02/09 22:51:39:258',48,416.610107,354.074158,42.531181,300.31543,389.992065,44.20517,282.746643,394.532104,43.670734,254.084839,393.038086,42.225552,228.396408,385.532379,41.553513,11
7284,'2018/02/09 22:51:39:309',48,416.423553,354.068176,42.534363,300.13501,389.918335,44.212395,282.56897,394.458221,43.680489,253.9151,392.967499,42.230534,228.231339,385.463501,41.559135,11
7285,'2018/02/09 22:51:39:357',48,416.323181,354.04895,42.538754,300.041473,389.893066,44.217228,282.478943,394.432617,43.683418,253.828125,392.940216,42.232468,228.166641,385.429871,41.559097,11
7286,'2018/02/09 22:51:39:408',48,416.216614,354.069946,42.549416,300.014862,389.890167,44.212196,282.461121,394.429047,43.68029,253.810135,392.929474,42.229408,228.156326,385.419189,41.556591,11
7287,'2018/02/09 22:51:39:457',48,416.030396,354.098816,42.556393,299.936523,389.893555,44.20747,282.378632,394.423553,43.677139,253.720047,392.908203,42.229496,228.082458,385.393188,41.555443,11
7288,'2018/02/09 22:51:39:507',48,415.736084,354.192932,42.557465,299.77655,389.901123,44.193806,282.20285,394.417908,43.665684,253.537003,392.882782,42.222679,227.921783,385.349487,41.548355,11
7289,'2018/02/09 22:51:39:560',48,415.828613,354.272522,42.515167,299.901855,389.840363,44.173553,282.296448,394.334534,43.646736,253.62114,392.776367,42.212925,228.041245,385.213287,41.542221,11
7290,'2018/02/09 22:51:39:608',48,416.999603,354.324463,42.446865,301.047791,389.789307,44.147724,283.427094,394.274933,43.626816,254.744965,392.709656,42.196827,229.219421,385.130127,41.520603,11
7291,'2018/02/09 22:51:39:657',48,420.28772,354.529907,42.419437,304.248657,389.836639,44.135197,286.607697,394.290283,43.600121,257.929993,392.678894,42.17923,232.502106,385.058807,41.51202,11
7292,'2018/02/09 22:51:39:708',48,425.326111,354.60321,42.564758,308.978516,389.785187,44.17667,291.386017,394.203247,43.599834,262.820923,392.548279,42.165184,237.514343,384.895813,41.496696,11
7293,'2018/02/09 22:51:39:758',48,431.048859,354.781555,42.724442,314.692993,389.944763,44.338287,297.177826,394.369141,43.74168,268.654053,392.76355,42.313229,243.393463,385.143768,41.63839,11
7294,'2018/02/09 22:51:39:808',48,435.507568,354.663513,42.73148,319.742981,389.998932,44.483715,302.270142,394.483429,43.91354,273.625458,392.992004,42.527466,248.241974,385.457245,41.876514,11
7295,'2018/02/09 22:51:39:858',48,442.799103,354.899811,42.771454,327.56601,390.036682,44.771595,310.066223,394.54541,44.247147,281.247498,393.106842,42.921188,255.846878,385.591217,42.306435,11
7296,'2018/02/09 22:51:39:907',48,450.525299,355.775574,42.853394,336.332214,390.392822,44.968643,318.763275,394.879944,44.481579,289.777191,393.411255,43.223446,264.409821,385.856781,42.663322,11
7297,'2018/02/09 22:51:39:970',48,460.476471,357.228943,43.10537,347.229401,391.353821,45.236023,329.592743,395.808258,44.75478,300.515259,394.278046,43.530281,275.275726,386.676971,43.015335,11
7298,'2018/02/09 22:51:40:020',48,472.058258,358.489929,43.387226,358.653839,391.913208,45.664715,340.908203,396.300354,45.207649,311.795593,394.691193,44.007671,286.74353,386.981628,43.488396,11
7299,'2018/02/09 22:51:40:073',48,483.340515,359.631989,43.695499,370.300018,393.006165,45.99474,352.508972,397.367523,45.5508,323.325928,395.705933,44.382145,298.315033,387.955017,43.892544,11
7300,'2018/02/09 22:51:40:124',48,494.64212,361.062439,44.318748,381.120056,393.990723,46.466702,363.247284,398.234711,45.989208,334.146362,396.37558,44.814262,309.319855,388.477509,44.35857,11
7301,'2018/02/09 22:51:40:175',48,504.027618,361.720947,45.008709,390.344635,394.604401,47.017044,372.563324,398.836273,46.494957,343.535645,396.96051,45.358292,318.773712,389.044189,44.901993,11
7302,'2018/02/09 22:51:40:225',48,511.638916,361.767822,45.315254,398.304321,394.423798,47.503483,380.550659,398.687897,47.019894,351.464905,396.884338,45.912586,326.656281,389.009705,45.476151,11
7303,'2018/02/09 22:51:40:275',48,522.253052,362.381104,45.684071,408.987061,394.097198,47.908882,391.163025,398.291168,47.452576,362.088928,396.368591,46.33643,337.466797,388.38385,45.931152,11
7304,'2018/02/09 22:51:40:324',48,533.300293,362.657532,46.450268,419.849976,393.861298,48.365379,402.058044,398.017303,47.863426,373.214691,396.025421,46.639866,348.802582,387.978363,46.20203,11
7305,'2018/02/09 22:51:40:374',48,545.596069,363.293976,47.473816,430.46463,393.133728,48.915977,412.691772,397.105438,48.2953,384.367249,394.838287,46.944878,360.49054,386.533875,46.442291,11
7306,'2018/02/09 22:51:40:424',48,552.896484,363.49762,47.874767,437.02713,392.471497,49.194855,419.262054,396.348999,48.538189,391.226318,393.958923,47.100723,367.793762,385.507416,46.567146,11
7307,'2018/02/09 22:51:40:476',48,565.956177,364.143311,48.381889,449.154816,391.687317,49.509151,431.364441,395.38562,48.80611,403.827759,392.731354,47.219936,381.204071,383.993866,46.660946,11
7308,'2018/02/09 22:51:40:525',48,578.308594,364.889587,48.8582,461.396271,392.235687,49.591743,443.742523,395.805847,48.866879,416.513916,392.916382,47.237251,394.203156,384.000854,46.701794,11
7309,'2018/02/09 22:51:40:575',48,588.279663,365.792938,48.984058,471.664886,392.942505,49.617535,454.046326,396.408783,48.930637,426.831604,393.338867,47.334644,405.008789,384.274719,46.776192,11
7310,'2018/02/09 22:51:40:624',48,597.748718,366.378784,49.40868,481.282562,393.825562,49.73238,463.837097,397.173706,49.02417,436.83194,393.865021,47.383743,415.300934,384.691193,46.923828,11
7311,'2018/02/09 22:51:40:675',48,607.477783,366.39151,49.480621,490.812561,393.984161,49.818649,473.541962,397.211731,49.226406,446.659241,393.708282,47.494324,425.613281,384.391205,47.10952,11
7312,'2018/02/09 22:51:40:725',48,617.679321,364.745331,49.792896,500.937897,392.820496,49.946537,484.081421,396.064728,49.419006,457.384644,392.608429,47.676697,436.660645,383.266815,47.223442,11
7313,'2018/02/09 22:51:40:775',48,627.307983,363.231934,49.967766,510.662537,391.439087,49.900589,494.247192,394.798462,49.444141,467.661743,391.555969,47.734394,447.120972,382.27713,47.211048,11
7314,'2018/02/09 22:51:40:826',48,635.075073,362.172852,50.03463,519.175903,390.465942,49.802238,503.064209,394.03479,49.441311,476.484131,391.047699,47.731735,455.963165,381.912628,47.150761,11
7315,'2018/02/09 22:51:40:874',48,639.94519,362.976318,50.18972,525.138611,390.930298,49.74968,509.115051,394.515076,49.395084,482.527679,391.646057,47.695141,461.992737,382.606781,47.107815,11
7316,'2018/02/09 22:51:40:925',48,647.667542,363.851685,50.489265,533.558594,391.408203,49.824783,517.526855,394.944458,49.465767,491.006104,392.156525,47.741783,470.533417,383.231873,47.144657,11
7317,'2018/02/09 22:51:40:975',48,654.905151,364.430664,50.737556,540.665466,391.31424,49.968426,524.607361,394.762451,49.602177,498.140198,392.026306,47.88356,477.899414,383.101227,47.255508,11
7318,'2018/02/09 22:51:41:024',48,660.80957,364.943481,50.741005,546.842285,391.390808,49.896576,530.8302,394.927856,49.574181,504.2854,392.176941,47.869438,484.079956,383.352966,47.253166,11
7319,'2018/02/09 22:51:41:075',48,665.039978,365.307312,50.728977,551.605835,391.588684,49.852322,535.629089,395.190796,49.556499,508.970337,392.478333,47.875278,488.668091,383.710938,47.276825,11
7320,'2018/02/09 22:51:41:125',48,669.446533,365.489288,50.831833,556.255859,391.735657,49.868908,540.391541,395.405182,49.596096,513.684326,392.718292,47.915443,493.306244,384.027679,47.316383,11
7321,'2018/02/09 22:51:41:175',48,672.555786,365.778809,50.842968,559.539673,391.814606,49.819603,543.845947,395.542114,49.590012,517.080627,392.870392,47.904373,496.605743,384.282043,47.324821,11
7322,'2018/02/09 22:51:41:225',48,674.728516,366.144348,50.795971,561.944458,392.052673,49.750008,546.302734,395.782745,49.525795,519.490234,393.102997,47.848961,498.974243,384.524078,47.268536,11
7323,'2018/02/09 22:51:41:275',48,675.731323,366.259949,50.811646,563.072754,392.009094,49.722092,547.524353,395.721863,49.507267,520.705261,393.057526,47.839634,500.214935,384.498047,47.252243,11
7324,'2018/02/09 22:51:41:325',48,676.674194,366.204285,50.810051,564.009705,391.959442,49.72596,548.504272,395.636475,49.489723,521.708252,392.9505,47.818802,501.272522,384.385498,47.235767,11
7325,'2018/02/09 22:51:41:375',48,676.572632,366.038513,50.806576,563.854126,391.746948,49.672699,548.516907,395.369263,49.459026,521.731506,392.684235,47.794273,501.285736,384.153015,47.227207,11
7326,'2018/02/09 22:51:41:424',48,674.710205,365.146515,50.786285,562.033569,391.131287,49.61195,546.988098,394.631531,49.422462,520.158142,392.036499,47.788368,499.562073,383.605255,47.252327,11
7327,'2018/02/09 22:51:41:474',48,670.441772,363.909424,50.517818,557.584839,389.513062,49.466122,542.730225,393.125854,49.298248,515.801208,390.665619,47.722172,495.259766,382.283325,47.148376,11
7328,'2018/02/09 22:51:41:524',48,663.256714,363.116394,50.293022,550.878235,388.888184,49.157761,536.260437,392.682098,48.997124,509.336304,390.430511,47.418991,488.591492,382.205719,46.852337,11
7329,'2018/02/09 22:51:41:574',48,654.401245,363.384583,50.207474,541.646973,388.787628,48.94482,527.209351,392.694031,48.733631,500.490295,390.582275,47.139595,479.631622,382.444794,46.593102,11
7330,'2018/02/09 22:51:41:626',48,643.833801,364.885468,50.268848,529.85498,389.919922,48.834389,515.663818,393.927734,48.538086,489.219208,391.874634,46.91753,468.210571,383.833984,46.427643,11
7331,'2018/02/09 22:51:41:674',48,633.156982,365.927979,50.231602,518.850342,391.222076,48.573296,504.957825,395.34198,48.167755,478.774963,393.55188,46.542454,457.58432,385.710632,46.030113,11
7332,'2018/02/09 22:51:41:724',48,617.452759,367.489075,49.945873,502.987183,392.56192,48.06966,489.23819,396.693909,47.577042,463.284424,394.918549,45.903587,442.000488,387.187988,45.427063,11
7333,'2018/02/09 22:51:41:775',48,601.395813,368.435699,49.850342,486.110687,393.720306,47.671429,472.644714,397.851379,47.007992,447.281494,396.256042,45.21067,425.828918,388.775787,44.742977,11
7334,'2018/02/09 22:51:41:824',48,582.884277,368.790161,49.289902,468.200714,394.637878,46.884052,454.967224,398.787201,46.156769,429.889923,397.437134,44.278576,408.116302,390.231506,43.834354,11
7335,'2018/02/09 22:51:41:875',48,563.521851,368.191284,48.761456,450.013458,395.00647,46.205467,436.961121,399.219055,45.471493,411.822693,398.11499,43.592445,389.415558,391.18811,43.180202,11
7336,'2018/02/09 22:51:41:925',48,548.227722,368.01178,48.674549,435.236359,394.973358,45.814522,422.262604,399.125732,45.033939,397.037384,397.937592,43.199196,374.149872,391.094116,42.792259,11
7337,'2018/02/09 22:51:41:975',48,527.613037,366.707977,48.335419,415.548309,394.341675,45.223743,402.561005,398.458282,44.364273,377.105621,397.274841,42.592281,353.97525,390.57312,42.056404,11
7338,'2018/02/09 22:51:42:025',48,506.626282,363.939697,48.219509,395.545441,392.859436,44.941277,382.731049,397.060547,43.942215,357.293823,396.1138,42.16526,333.450378,389.696899,41.58522,11
7339,'2018/02/09 22:51:42:076',48,487.486877,360.737549,48.253586,376.425537,390.570404,44.748035,364.038666,394.848389,43.675526,338.318329,394.216217,42.02887,314.074585,388.059387,41.332729,11
7340,'2018/02/09 22:51:42:125',48,471.243011,358.368958,47.77243,358.990417,388.535614,44.554417,346.691376,392.889496,43.493286,320.748505,392.463226,41.925163,296.275238,386.427002,41.228973,11
7341,'2018/02/09 22:51:42:174',48,452.225067,356.531616,47.203075,338.785339,386.465424,44.16671,326.561981,390.89032,43.131977,300.609253,390.606689,41.579117,276.17572,384.608704,40.8256,11
7342,'2018/02/09 22:51:42:224',48,435.605225,355.17807,46.569794,321.41684,384.13739,43.696671,309.063293,388.607605,42.708763,283.036377,388.327271,41.17218,258.703949,382.253937,40.371502,11
7343,'2018/02/09 22:51:42:275',48,418.154449,354.784698,46.300777,303.937347,382.932983,43.326267,291.194641,387.425964,42.475925,265.467712,386.950409,40.763195,241.307159,380.743073,39.886616,11
7344,'2018/02/09 22:51:42:325',48,401.789429,354.328247,46.022121,287.033691,381.734039,43.154934,273.725677,386.076996,42.323509,247.911804,385.291595,40.575016,223.811279,378.814209,39.664547,11
7345,'2018/02/09 22:51:42:375',48,388.525269,354.709961,45.949333,272.647583,381.090454,43.220314,258.581543,385.312805,42.53513,232.513702,384.255554,40.790939,209.195297,377.444214,39.626808,11
7346,'2018/02/09 22:51:42:425',48,375.175262,355.059631,45.695923,258.248413,380.671448,43.448174,242.654312,384.581085,43.019665,216.824371,383.197754,41.017628,194.16333,376.092957,39.639099,11
7347,'2018/02/09 22:51:42:475',48,363.41153,355.626068,45.460094,245.17804,379.92804,43.633728,228.520462,383.440002,43.188488,202.57663,381.512695,41.142139,179.775696,373.959686,39.801605,11
7348,'2018/02/09 22:51:42:524',48,356.417328,355.598267,45.406029,237.819244,379.309326,43.812016,220.77652,382.691101,43.374325,194.432358,380.405334,41.42749,171.452515,372.610443,40.144356,11
7349,'2018/02/09 22:51:42:575',48,353.277527,355.721069,45.151062,234.512527,378.300232,44.216312,217.308624,381.50705,43.855484,190.091843,378.607361,42.225464,166.683228,370.299927,41.240891,11
7350,'2018/02/09 22:51:42:625',48,350.892883,355.072266,45.211288,234.008987,377.991119,44.192757,217.507614,381.295197,43.700283,189.747543,378.26178,42.515865,166.000061,369.964355,41.596046,11
7351,'2018/02/09 22:51:42:674',48,348.883209,354.844971,45.25108,232.420837,377.812195,43.869476,216.952316,381.191071,43.24284,188.924332,378.202484,42.482979,164.730164,369.676392,41.779583,11
7352,'2018/02/09 22:51:42:725',48,347.947113,354.260101,45.44458,232.398499,377.147583,43.71698,217.705795,380.560516,43.256344,189.794998,377.741241,42.24379,165.710495,369.311951,41.86235,11
7353,'2018/02/09 22:51:42:776',48,348.241852,353.857605,45.558788,233.345184,376.519165,43.751411,218.859467,379.916443,43.461651,191.019867,377.100098,42.189693,167.456558,368.722321,41.897846,11
7354,'2018/02/09 22:51:42:825',48,349.525269,353.187134,45.463409,234.178482,375.218048,44.03759,219.625763,378.50058,43.856747,191.554565,375.585266,42.589077,168.553406,367.091064,42.338367,11
7355,'2018/02/09 22:51:42:875',48,352.237915,352.998047,45.466339,237.538681,375.563477,44.097336,223.083923,378.978943,43.836922,194.828201,376.12384,42.640427,172.092133,367.71637,42.328934,11
7356,'2018/02/09 22:51:42:924',48,355.717468,353.178711,45.237873,242.136475,376.459045,43.744724,227.87265,379.97821,43.090012,199.39534,377.227295,42.203239,176.587814,369.000824,42.164928,11
7357,'2018/02/09 22:51:42:974',48,358.874878,354.608246,45.181019,245.509766,377.887604,43.417103,231.552017,381.494141,42.884178,203.013306,378.816772,41.988403,180.593185,370.694092,41.991344,11
7358,'2018/02/09 22:51:43:025',48,360.380127,357.949829,45.161583,246.806183,380.476135,43.400688,232.898636,384.119995,43.026878,204.305267,381.355011,42.102932,182.347198,373.151733,42.133606,11
7359,'2018/02/09 22:51:43:075',48,362.866974,365.643005,45.545177,249.17038,387.597382,43.472828,235.266647,391.29187,43.136581,206.835205,388.374268,42.180935,185.749344,379.887665,42.172462,11
7360,'2018/02/09 22:51:43:125',48,361.703217,372.71286,45.689903,247.576157,394.549072,43.309116,233.641068,398.343689,43.034088,205.292984,395.238007,42.193649,184.836716,386.423798,42.170162,11
7361,'2018/02/09 22:51:43:175',48,361.346405,380.50351,45.783508,247.743744,403.359375,43.336922,233.319092,407.104675,43.361656,204.981857,403.792664,42.228935,184.778839,394.837189,42.061646,11
7362,'2018/02/09 22:51:43:232',48,361.272095,386.644043,45.94445,247.196426,409.971375,43.447845,232.60701,413.677338,43.59893,203.906601,410.199402,42.890747,183.249146,401.163513,42.490707,11
7363,'2018/02/09 22:51:43:279',48,359.120758,393.500854,45.75555,244.351715,416.880432,43.96022,228.780838,419.839539,44.371124,199.925537,416.14566,43.663429,178.46077,406.98761,42.907711,11
7364,'2018/02/09 22:51:43:327',48,357.421661,399.75827,45.934395,240.644592,421.991821,44.415859,224.169617,424.257172,44.952591,194.936066,419.366333,44.642162,172.014145,410.201141,43.397957,11
7365,'2018/02/09 22:51:43:376',48,343.344849,429.46637,38.839809,304.671631,397.923279,51.214413,245.824921,406.317322,52.874153,202.976471,432.368073,46.510521,170.211823,424.488281,44.498489,11
7366,'2018/02/09 22:51:43:427',48,353.347565,412.94278,43.163658,274.884186,414.207275,48.509144,255.159653,419.474152,49.392265,223.843323,429.706451,49.807987,189.149521,427.299103,47.38168,11
7367,'2018/02/09 22:51:43:476',48,356.836548,409.122162,44.48896,272.909668,418.76712,47.361141,255.854523,424.921082,47.69799,223.736954,431.261627,49.63932,189.166611,428.741272,47.120152,11
7368,'2018/02/09 22:51:43:524',48,360.684052,406.72467,44.885384,272.992249,421.476105,46.342899,255.980423,427.426575,46.935287,223.609924,432.340057,49.559284,188.665771,429.682648,47.029762,11
7369,'2018/02/09 22:51:43:575',48,363.05249,406.102112,45.01545,274.448334,424.822205,45.466183,257.441833,431.049683,45.909233,226.049713,435.404114,49.349735,190.781235,432.424133,46.874367,11
7370,'2018/02/09 22:51:43:625',48,365.197784,405.326813,45.029121,275.902924,426.445709,44.993011,258.777832,432.859039,45.153187,228.040405,436.831696,49.123158,192.725021,433.509674,46.689186,11
7371,'2018/02/09 22:51:43:676',48,367.529358,404.022766,45.092667,276.85025,427.069641,44.683128,259.447937,433.51828,44.492561,229.812424,437.340454,48.701397,194.349762,433.25,46.493221,11
7372,'2018/02/09 22:51:43:725',48,368.572845,403.298279,45.030567,276.299896,426.298798,44.448925,258.471069,432.45575,44.288574,229.159058,435.671234,48.422138,193.916183,430.864563,46.360477,11
7373,'2018/02/09 22:51:43:776',48,371.699554,401.937988,44.93124,279.721619,426.437805,44.00547,261.75589,432.637024,43.693939,234.012421,436.381195,47.992401,199.979218,431.204041,45.9986,11
